Start Date,1/14/2025 16:31:35
Length,198.00000,mm
Rate 1,0.60000,mm/min
Geometry,Circular
Diameter,8.65000,mm
Final length,1.00000,mm

Time,Extension,Load,Displacement (Strain 1),Strain 1
(sec),(mm),(N),(mm),
537.43679,16.33829,31311.54776,0.00000,0.00000
537.75679,16.34151,31421.41104,0.00000,0.00000
537.99999,16.34347,31539.51168,0.00000,0.00000
538.01679,16.34381,31546.29469,0.00000,0.00000
538.24279,16.34793,31668.75839,0.00000,0.00000
538.43179,16.35122,31802.20127,0.00000,0.00000
538.59679,16.35473,31924.92723,0.00000,0.00000
538.74679,16.35594,32047.55783,0.00000,0.00000
538.88679,16.35886,32177.79398,0.00000,0.00000
538.99999,16.36329,32285.35652,0.00000,0.00000
539.02079,16.36599,32300.41265,0.00000,0.00000
539.12679,16.36568,32424.73602,0.00000,0.00000
539.23779,16.36999,32539.20078,0.00000,0.00000
539.34979,16.37431,32673.53773,0.00000,0.00000
539.45679,16.37735,32802.62947,0.00000,0.00000
539.56379,16.38126,32930.48143,0.00000,0.00000
539.67179,16.38415,33042.75274,0.00000,0.00000
539.78279,16.38880,33175.34924,0.00000,0.00000
539.89879,16.39327,33297.66989,0.00000,0.00000
539.99999,16.39476,33396.07716,0.00000,0.00000
540.03679,16.39865,33428.96700,0.00000,0.00000
540.18379,16.40489,33537.43553,0.00000,0.00000
540.38679,16.41536,33675.24147,0.00000,0.00000
540.67179,16.42998,33799.44563,0.00000,0.00000
540.99999,16.44967,33878.32642,0.00000,0.00000
541.29579,16.46647,33920.71724,0.00000,0.00000
541.99999,16.51837,33986.80687,0.00000,0.00000
542.99999,16.59993,34023.01073,0.00000,0.00000
543.99999,16.68397,34042.66834,0.00000,0.00000
544.29279,16.71013,34038.13839,0.00000,0.00000
544.99999,16.77319,34043.13326,0.00000,0.00000
545.99999,16.85808,34039.27088,0.00000,0.00000
546.99999,16.93830,34027.79102,0.00000,0.00000
547.99999,17.01160,33995.05615,0.00000,0.00000
548.99999,17.06975,33944.39220,0.00000,0.00000
549.24179,17.08467,33941.97226,0.00000,0.00000
549.99999,17.11704,33873.73686,0.00000,0.00000
550.51579,17.13458,33803.45106,0.00000,0.00000
550.99999,17.14476,33722.18609,0.00000,0.00000
551.20079,17.14875,33676.44548,0.00000,0.00000
551.81979,17.15438,33556.68783,0.00000,0.00000
551.99999,17.15790,33518.66007,0.00000,0.00000
552.30179,17.15806,33435.07051,0.00000,0.00000
552.64479,17.15810,33301.46074,0.00000,0.00000
552.96479,17.15640,33176.57709,0.00000,0.00000
552.99999,17.15496,33161.00836,0.00000,0.00000
553.24879,17.15436,33055.46045,0.00000,0.00000
553.51679,17.15069,32933.92658,0.00000,0.00000
553.77979,17.14909,32805.93157,0.00000,0.00000
553.99999,17.14506,32690.26279,0.00000,0.00000
554.02879,17.14696,32671.20123,0.00000,0.00000
554.27979,17.14257,32549.85809,0.00000,0.00000
554.54979,17.13989,32427.65665,0.00000,0.00000
554.78879,17.13704,32306.94532,0.00000,0.00000
554.99999,17.13368,32186.19823,0.00000,0.00000
555.02179,17.13271,32173.28787,0.00000,0.00000
555.27079,17.13097,32049.82281,0.00000,0.00000
555.54279,17.12673,31929.45719,0.00000,0.00000
555.85979,17.12517,31811.49960,0.00000,0.00000
555.99999,17.12416,31746.41132,0.00000,0.00000
556.22979,17.12007,31676.92423,0.00000,0.00000
556.69079,17.12029,31556.11753,0.00000,0.00000
556.99999,17.11775,31494.05718,0.00000,0.00000
557.99999,17.11748,31468.53447,0.00000,0.00000
558.93979,17.12287,31673.61021,0.00000,0.00000
558.99999,17.12325,31688.97629,0.00000,0.00000
559.22379,17.12534,31791.69893,0.00000,0.00000
559.42779,17.12782,31920.57610,0.00000,0.00000
559.60779,17.13392,32040.64369,0.00000,0.00000
559.77679,17.13569,32168.06650,0.00000,0.00000
559.91879,17.14002,32299.97158,0.00000,0.00000
559.99999,17.14198,32365.02409,0.00000,0.00000
560.05979,17.14239,32423.22206,0.00000,0.00000
560.19879,17.14628,32543.68305,0.00000,0.00000
560.32979,17.14746,32667.67263,0.00000,0.00000
560.45879,17.15142,32800.93670,0.00000,0.00000
560.58579,17.15414,32925.29583,0.00000,0.00000
560.70679,17.15771,33048.03371,0.00000,0.00000
560.83479,17.16262,33179.52156,0.00000,0.00000
560.96079,17.16634,33295.46452,0.00000,0.00000
560.99999,17.16923,33329.14114,0.00000,0.00000
561.10279,17.17165,33429.36039,0.00000,0.00000
561.24679,17.17719,33549.98827,0.00000,0.00000
561.42479,17.18298,33679.72374,0.00000,0.00000
561.58579,17.19230,33798.18201,0.00000,0.00000
561.85879,17.20493,33927.66714,0.00000,0.00000
561.99999,17.21119,33955.52635,0.00000,0.00000
562.42079,17.23419,34048.37847,0.00000,0.00000
562.99999,17.27207,34116.80460,0.00000,0.00000
563.85079,17.33792,34166.14532,0.00000,0.00000
563.99999,17.34778,34173.87009,0.00000,0.00000
564.99999,17.43128,34194.64827,0.00000,0.00000
565.99999,17.52030,34204.69761,0.00000,0.00000
566.99999,17.60766,34201.72930,0.00000,0.00000
567.99999,17.69124,34182.60813,0.00000,0.00000
568.99999,17.76696,34167.81425,0.00000,0.00000
569.99999,17.83452,34125.22078,0.00000,0.00000
570.99999,17.88873,34069.56196,0.00000,0.00000
571.26479,17.89972,34055.54295,0.00000,0.00000
571.99999,17.92614,33969.74802,0.00000,0.00000
572.23379,17.93235,33936.09524,0.00000,0.00000
572.95579,17.94657,33806.96774,0.00000,0.00000
572.99999,17.94710,33788.27572,0.00000,0.00000
573.46479,17.95055,33685.60076,0.00000,0.00000
573.82679,17.95170,33553.30229,0.00000,0.00000
573.99999,17.95073,33484.91192,0.00000,0.00000
574.15479,17.95176,33429.74186,0.00000,0.00000
574.48979,17.94857,33299.00503,0.00000,0.00000
574.77179,17.94782,33175.06313,0.00000,0.00000
574.99999,17.94587,33053.45774,0.00000,0.00000
575.00279,17.94277,33049.61920,0.00000,0.00000
575.20579,17.94347,32942.12818,0.00000,0.00000
575.42479,17.93990,32809.03101,0.00000,0.00000
575.64979,17.93675,32676.11265,0.00000,0.00000
575.85679,17.93365,32560.45580,0.00000,0.00000
575.99999,17.93043,32476.99738,0.00000,0.00000
576.07379,17.93003,32425.23670,0.00000,0.00000
576.28679,17.92898,32311.95211,0.00000,0.00000
576.51779,17.92572,32176.55420,0.00000,0.00000
576.75779,17.92192,32055.12762,0.00000,0.00000
576.99999,17.91843,31934.18980,0.00000,0.00000
577.01179,17.91729,31927.28758,0.00000,0.00000
577.32279,17.91577,31798.17200,0.00000,0.00000
577.62979,17.91117,31687.97493,0.00000,0.00000
577.99999,17.91065,31563.73501,0.00000,0.00000
578.01579,17.90908,31558.50172,0.00000,0.00000
578.60679,17.90790,31435.09626,0.00000,0.00000
578.99999,17.90726,31398.43941,0.00000,0.00000
579.99999,17.90675,31426.04828,0.00000,0.00000
580.44579,17.90889,31549.22724,0.00000,0.00000
580.70579,17.91209,31665.92121,0.00000,0.00000
580.92679,17.91506,31791.80622,0.00000,0.00000
580.99999,17.91639,31846.65442,0.00000,0.00000
581.10979,17.91881,31915.34281,0.00000,0.00000
581.27079,17.92247,32051.38445,0.00000,0.00000
581.41679,17.92574,32170.97521,0.00000,0.00000
581.56679,17.92987,32306.79035,0.00000,0.00000
581.69879,17.93291,32416.78476,0.00000,0.00000
581.83279,17.93517,32551.55087,0.00000,0.00000
581.95979,17.93762,32675.44508,0.00000,0.00000
581.99999,17.93942,32713.89008,0.00000,0.00000
582.07579,17.94179,32801.90229,0.00000,0.00000
582.17579,17.94527,32924.56865,0.00000,0.00000
582.28779,17.94901,33053.31469,0.00000,0.00000
582.39479,17.95236,33173.64454,0.00000,0.00000
582.50079,17.95528,33290.87496,0.00000,0.00000
582.61779,17.96244,33423.43569,0.00000,0.00000
582.73179,17.96589,33540.61842,0.00000,0.00000
582.86879,17.97068,33677.17266,0.00000,0.00000
582.99999,17.97491,33788.78832,0.00000,0.00000
583.00979,17.97783,33796.78726,0.00000,0.00000
583.18779,17.98334,33920.95566,0.00000,0.00000
583.46879,17.99637,34047.59169,0.00000,0.00000
583.94879,18.02160,34173.34557,0.00000,0.00000
583.99999,18.02468,34177.07682,0.00000,0.00000
584.99999,18.08819,34284.22213,0.00000,0.00000
585.11079,18.09607,34299.98159,0.00000,0.00000
585.99999,18.16461,34324.44334,0.00000,0.00000
586.99999,18.25092,34339.60676,0.00000,0.00000
587.99999,18.33952,34349.48921,0.00000,0.00000
588.99999,18.42945,34348.08254,0.00000,0.00000
589.99999,18.51320,34331.81047,0.00000,0.00000
590.99999,18.59003,34309.87597,0.00000,0.00000
591.99999,18.65143,34256.68478,0.00000,0.00000
592.99999,18.70285,34188.72356,0.00000,0.00000
593.02879,18.70413,34188.37786,0.00000,0.00000
593.95178,18.73214,34051.19181,0.00000,0.00000
593.99998,18.73406,34048.08044,0.00000,0.00000
594.60978,18.74299,33932.69777,0.00000,0.00000
594.99998,18.74890,33836.16209,0.00000,0.00000
595.10678,18.74942,33810.94933,0.00000,0.00000
595.41578,18.75107,33682.45363,0.00000,0.00000
595.70478,18.74807,33555.96066,0.00000,0.00000
595.94178,18.74692,33424.94965,0.00000,0.00000
595.99998,18.74647,33394.36054,0.00000,0.00000
596.16078,18.74511,33300.26865,0.00000,0.00000
596.37678,18.74226,33186.36417,0.00000,0.00000
596.59478,18.73904,33051.45502,0.00000,0.00000
596.80478,18.73872,32922.45865,0.00000,0.00000
596.99998,18.73253,32807.12366,0.00000,0.00000
597.02178,18.73277,32799.91150,0.00000,0.00000
597.23778,18.73027,32680.38034,0.00000,0.00000
597.44778,18.72850,32556.24771,0.00000,0.00000
597.67578,18.72308,32424.77179,0.00000,0.00000
597.90278,18.72278,32300.90141,0.00000,0.00000
597.99998,18.72052,32248.25859,0.00000,0.00000
598.13978,18.72005,32183.21800,0.00000,0.00000
598.38578,18.71436,32055.56870,0.00000,0.00000
598.65378,18.71288,31931.07843,0.00000,0.00000
598.94978,18.70892,31803.88212,0.00000,0.00000
598.99998,18.70886,31784.34372,0.00000,0.00000
599.27578,18.70666,31676.08976,0.00000,0.00000
599.64978,18.70182,31555.41420,0.00000,0.00000
599.99998,18.70108,31471.43126,0.00000,0.00000
600.40978,18.69894,31440.47260,0.00000,0.00000
600.99998,18.69867,31442.55877,0.00000,0.00000
601.64378,18.70251,31535.72083,0.00000,0.00000
601.90678,18.70528,31663.85889,0.00000,0.00000
601.99998,18.70725,31714.40363,0.00000,0.00000
602.13978,18.71002,31799.82901,0.00000,0.00000
602.33878,18.71225,31914.35337,0.00000,0.00000
602.52578,18.71716,32054.87728,0.00000,0.00000
602.69678,18.71774,32163.15508,0.00000,0.00000
602.86078,18.72216,32300.13847,0.00000,0.00000
602.99998,18.72519,32420.03918,0.00000,0.00000
603.01278,18.72520,32419.97957,0.00000,0.00000
603.15878,18.72810,32545.79306,0.00000,0.00000
603.30278,18.73108,32667.36269,0.00000,0.00000
603.45278,18.73547,32802.21224,0.00000,0.00000
603.58578,18.73676,32925.41504,0.00000,0.00000
603.71178,18.74229,33056.50949,0.00000,0.00000
603.83378,18.74695,33170.21132,0.00000,0.00000
603.96278,18.74922,33302.70052,0.00000,0.00000
603.99998,18.74974,33341.41970,0.00000,0.00000
604.08078,18.75476,33417.85669,0.00000,0.00000
604.20578,18.75657,33549.58296,0.00000,0.00000
604.33078,18.76190,33674.34740,0.00000,0.00000
604.46778,18.76829,33789.94465,0.00000,0.00000
604.64778,18.77340,33931.48184,0.00000,0.00000
604.85578,18.78210,34048.79570,0.00000,0.00000
604.99998,18.78824,34120.76235,0.00000,0.00000
605.12178,18.79383,34167.38510,0.00000,0.00000
605.56578,18.81635,34292.70983,0.00000,0.00000
605.99998,18.84224,34354.05493,0.00000,0.00000
606.61278,18.88411,34412.41980,0.00000,0.00000
606.99998,18.91410,34436.90538,0.00000,0.00000
607.99998,18.99307,34465.42025,0.00000,0.00000
608.99998,19.07970,34471.86947,0.00000,0.00000
609.99998,19.16069,34462.85725,0.00000,0.00000
610.99998,19.24608,34467.17262,0.00000,0.00000
611.99998,19.32488,34440.74392,0.00000,0.00000
612.99998,19.39567,34410.02369,0.00000,0.00000
613.99998,19.44932,34351.37272,0.00000,0.00000
614.67378,19.48210,34311.87868,0.00000,0.00000
614.99998,19.49449,34286.08179,0.00000,0.00000
615.68578,19.51440,34190.26136,0.00000,0.00000
615.99998,19.52379,34125.85258,0.00000,0.00000
616.34478,19.52772,34052.77729,0.00000,0.00000
616.85578,19.53133,33933.29382,0.00000,0.00000
616.99998,19.53144,33898.36550,0.00000,0.00000
617.33478,19.53471,33805.31073,0.00000,0.00000
617.76478,19.53495,33682.84702,0.00000,0.00000
617.99998,19.53142,33616.78123,0.00000,0.00000
618.20378,19.53332,33552.88506,0.00000,0.00000
618.55578,19.52923,33429.49152,0.00000,0.00000
618.87278,19.52749,33302.81973,0.00000,0.00000
618.99998,19.52760,33248.25764,0.00000,0.00000
619.18578,19.52633,33185.55355,0.00000,0.00000
619.53478,19.52379,33054.79288,0.00000,0.00000
619.93778,19.52062,32927.06013,0.00000,0.00000
619.99998,19.51988,32911.22913,0.00000,0.00000
620.30478,19.51697,32803.26128,0.00000,0.00000
620.69078,19.51364,32675.54045,0.00000,0.00000
620.99998,19.51286,32592.55886,0.00000,0.00000
621.13178,19.51181,32550.84753,0.00000,0.00000
621.75078,19.50874,32430.11236,0.00000,0.00000
621.99998,19.50737,32409.41763,0.00000,0.00000
622.99998,19.50856,32409.62029,0.00000,0.00000
623.83478,19.51177,32550.27533,0.00000,0.00000
623.99998,19.51429,32596.44508,0.00000,0.00000
624.16378,19.51581,32660.30550,0.00000,0.00000
624.45378,19.51798,32795.76302,0.00000,0.00000
624.69078,19.52243,32920.67051,0.00000,0.00000
624.90778,19.52515,33049.98875,0.00000,0.00000
624.99998,19.52752,33101.77326,0.00000,0.00000
625.09778,19.53057,33170.79544,0.00000,0.00000
625.27078,19.53421,33300.48323,0.00000,0.00000
625.42978,19.53601,33421.50450,0.00000,0.00000
625.58278,19.54123,33553.42150,0.00000,0.00000
625.74278,19.54454,33677.45876,0.00000,0.00000
625.88678,19.54966,33801.75829,0.00000,0.00000
625.99998,19.55366,33900.86889,0.00000,0.00000
626.02378,19.55264,33915.46011,0.00000,0.00000
626.21978,19.56039,34044.00349,0.00000,0.00000
626.42778,19.56883,34157.94373,0.00000,0.00000
626.73378,19.58098,34298.11001,0.00000,0.00000
626.99998,19.59400,34359.37166,0.00000,0.00000
627.23578,19.60576,34415.73381,0.00000,0.00000
627.99998,19.65501,34512.36486,0.00000,0.00000
628.72478,19.70606,34542.96589,0.00000,0.00000
628.99998,19.72607,34550.14229,0.00000,0.00000
629.99998,19.80622,34579.15783,0.00000,0.00000
630.99998,19.88883,34584.53417,0.00000,0.00000
631.99998,19.97683,34579.09822,0.00000,0.00000
632.99998,20.06273,34563.24339,0.00000,0.00000
633.99998,20.13982,34564.36396,0.00000,0.00000
634.99998,20.21061,34514.65368,0.00000,0.00000
635.99998,20.26917,34460.38961,0.00000,0.00000
636.28578,20.28170,34434.34238,0.00000,0.00000
636.99998,20.31229,34352.83899,0.00000,0.00000
637.34178,20.32059,34303.62940,0.00000,0.00000
637.99998,20.33410,34194.71979,0.00000,0.00000
638.11178,20.33374,34182.28626,0.00000,0.00000
638.70378,20.34068,34058.23708,0.00000,0.00000
638.99998,20.34209,33955.89590,0.00000,0.00000
639.09878,20.34214,33925.53329,0.00000,0.00000
639.47578,20.34416,33802.62852,0.00000,0.00000
639.84378,20.34287,33674.15667,0.00000,0.00000
639.99998,20.34038,33613.22880,0.00000,0.00000
640.15178,20.33913,33550.85850,0.00000,0.00000
640.38978,20.33786,33427.44112,0.00000,0.00000
640.62478,20.33382,33299.26729,0.00000,0.00000
640.84078,20.33057,33182.62100,0.00000,0.00000
640.99998,20.33054,33093.27364,0.00000,0.00000
641.07078,20.33029,33056.35452,0.00000,0.00000
641.29578,20.32591,32923.82956,0.00000,0.00000
641.52478,20.32102,32813.38215,0.00000,0.00000
641.76878,20.32129,32678.81870,0.00000,0.00000
641.99998,20.31827,32571.00582,0.00000,0.00000
642.02478,20.31750,32557.02257,0.00000,0.00000
642.30078,20.31327,32439.30340,0.00000,0.00000
642.62678,20.31131,32310.02092,0.00000,0.00000
642.99878,20.30646,32171.34476,0.00000,0.00000
642.99998,20.30680,32180.47619,0.00000,0.00000
643.49578,20.30267,32050.71688,0.00000,0.00000
643.99998,20.30159,31979.58469,0.00000,0.00000
644.99998,20.30283,31979.68006,0.00000,0.00000
645.76578,20.30547,32152.54545,0.00000,0.00000
645.99998,20.30958,32253.56340,0.00000,0.00000
646.09178,20.31112,32293.95151,0.00000,0.00000
646.32578,20.31457,32416.41521,0.00000,0.00000
646.53378,20.31580,32543.51616,0.00000,0.00000
646.72678,20.32087,32672.63174,0.00000,0.00000
646.90578,20.32528,32801.18704,0.00000,0.00000
646.99998,20.32614,32871.68741,0.00000,0.00000
647.06778,20.32688,32923.80571,0.00000,0.00000
647.20878,20.33283,33049.17812,0.00000,0.00000
647.34578,20.33414,33175.13466,0.00000,0.00000
647.46278,20.33811,33295.23802,0.00000,0.00000
647.58778,20.34062,33431.30350,0.00000,0.00000
647.70578,20.34431,33544.92188,0.00000,0.00000
647.83478,20.34956,33673.70367,0.00000,0.00000
647.95778,20.35289,33797.63365,0.00000,0.00000
647.99998,20.35237,33824.93258,0.00000,0.00000
648.09578,20.35908,33920.95566,0.00000,0.00000
648.24678,20.36506,34045.99428,0.00000,0.00000
648.41378,20.37113,34167.05132,0.00000,0.00000
648.62178,20.37864,34293.48469,0.00000,0.00000
648.93278,20.39389,34415.09008,0.00000,0.00000
648.99998,20.39681,34436.60736,0.00000,0.00000
649.39378,20.41740,34531.65293,0.00000,0.00000
649.99998,20.45794,34626.78194,0.00000,0.00000
650.74178,20.51137,34675.27628,0.00000,0.00000
650.99998,20.53228,34674.68023,0.00000,0.00000
651.99998,20.61860,34706.99787,0.00000,0.00000
652.99998,20.71279,34709.33437,0.00000,0.00000
653.99998,20.80246,34702.02684,0.00000,0.00000
654.99998,20.88857,34683.66861,0.00000,0.00000
655.99998,20.97052,34651.29137,0.00000,0.00000
656.99998,21.03748,34600.06714,0.00000,0.00000
657.62278,21.07129,34561.09762,0.00000,0.00000
657.99998,21.08868,34518.48030,0.00000,0.00000
658.79378,21.11884,34438.16900,0.00000,0.00000
658.99998,21.12412,34416.48483,0.00000,0.00000
659.57478,21.13777,34301.88894,0.00000,0.00000
659.99998,21.14108,34189.83221,0.00000,0.00000
660.04678,21.14220,34175.50325,0.00000,0.00000
660.43678,21.14466,34059.71527,0.00000,0.00000
660.80278,21.14342,33928.63274,0.00000,0.00000
660.99998,21.14372,33863.15107,0.00000,0.00000
661.13778,21.14343,33803.61795,0.00000,0.00000
661.45478,21.13942,33678.97272,0.00000,0.00000
661.70278,21.13844,33558.52365,0.00000,0.00000
661.92278,21.13584,33433.66385,0.00000,0.00000
661.99998,21.13521,33387.11262,0.00000,0.00000
662.12178,21.13321,33314.75258,0.00000,0.00000
662.33778,21.12862,33173.48957,0.00000,0.00000
662.53578,21.12786,33052.19412,0.00000,0.00000
662.71578,21.12541,32922.63746,0.00000,0.00000
662.89578,21.12070,32817.36374,0.00000,0.00000
662.99998,21.11983,32745.23020,0.00000,0.00000
663.08778,21.11594,32683.51555,0.00000,0.00000
663.28278,21.11480,32554.25692,0.00000,0.00000
663.48078,21.11114,32433.61712,0.00000,0.00000
663.68278,21.10944,32308.00629,0.00000,0.00000
663.92678,21.10635,32180.82190,0.00000,0.00000
663.99998,21.10295,32149.24335,0.00000,0.00000
664.20778,21.10050,32056.85616,0.00000,0.00000
664.49478,21.09839,31931.66256,0.00000,0.00000
664.80978,21.09540,31807.94716,0.00000,0.00000
664.99998,21.09387,31741.38069,0.00000,0.00000
665.19078,21.09347,31676.51892,0.00000,0.00000
665.65478,21.08952,31564.47411,0.00000,0.00000
665.99998,21.08791,31519.67525,0.00000,0.00000
666.99998,21.08804,31545.49599,0.00000,0.00000
667.45078,21.09286,31667.60206,0.00000,0.00000
667.76678,21.09407,31804.12054,0.00000,0.00000
667.99178,21.09821,31913.94806,0.00000,0.00000
667.99998,21.09966,31928.95651,0.00000,0.00000
668.18578,21.10004,32055.21107,0.00000,0.00000
668.36478,21.10454,32172.88256,0.00000,0.00000
668.53278,21.10828,32297.68276,0.00000,0.00000
668.68778,21.11100,32429.44479,0.00000,0.00000
668.82878,21.11437,32547.49775,0.00000,0.00000
668.95678,21.11768,32678.48492,0.00000,0.00000
668.99998,21.12101,32717.27562,0.00000,0.00000
669.07678,21.12140,32797.84918,0.00000,0.00000
669.20178,21.12564,32923.26927,0.00000,0.00000
669.31278,21.13000,33043.98060,0.00000,0.00000
669.42478,21.13270,33163.49983,0.00000,0.00000
669.53478,21.13562,33297.61028,0.00000,0.00000
669.63478,21.13889,33427.50072,0.00000,0.00000
669.74078,21.14121,33554.07715,0.00000,0.00000
669.84978,21.14690,33677.10114,0.00000,0.00000
669.95678,21.15138,33796.06009,0.00000,0.00000
669.99998,21.15365,33844.80476,0.00000,0.00000
670.06678,21.15456,33929.32415,0.00000,0.00000
670.17878,21.16087,34044.59953,0.00000,0.00000
670.30078,21.16501,34179.04377,0.00000,0.00000
670.44378,21.17177,34302.74725,0.00000,0.00000
670.62478,21.18133,34422.83869,0.00000,0.00000
670.90278,21.19626,34542.09566,0.00000,0.00000
670.99998,21.20253,34576.54715,0.00000,0.00000
671.41878,21.22718,34666.89587,0.00000,0.00000
671.99998,21.26743,34720.12281,0.00000,0.00000
672.99998,21.34591,34782.00436,0.00000,0.00000
673.16778,21.36030,34791.08810,0.00000,0.00000
673.99998,21.43475,34797.48964,0.00000,0.00000
674.99998,21.52838,34798.25258,0.00000,0.00000
675.99998,21.61952,34779.20294,0.00000,0.00000
676.99998,21.70625,34764.59980,0.00000,0.00000
677.99998,21.78688,34728.27673,0.00000,0.00000
678.76578,21.83639,34680.80759,0.00000,0.00000
678.99998,21.85042,34667.24157,0.00000,0.00000
679.99998,21.89480,34554.46959,0.00000,0.00000
680.10178,21.90132,34559.14259,0.00000,0.00000
680.96478,21.92599,34432.82843,0.00000,0.00000
680.99998,21.92732,34421.39626,0.00000,0.00000
681.51478,21.93369,34311.25879,0.00000,0.00000
681.97078,21.93737,34178.66230,0.00000,0.00000
681.99998,21.93860,34163.55848,0.00000,0.00000
682.37678,21.93837,34057.87945,0.00000,0.00000
682.78278,21.93674,33929.83675,0.00000,0.00000
682.99998,21.93710,33842.69476,0.00000,0.00000
683.09778,21.93498,33805.23920,0.00000,0.00000
683.36178,21.93216,33674.31164,0.00000,0.00000
683.59978,21.93153,33551.26381,0.00000,0.00000
683.85178,21.92733,33429.02660,0.00000,0.00000
683.99998,21.92382,33341.95614,0.00000,0.00000
684.06978,21.92243,33299.39842,0.00000,0.00000
684.28378,21.92164,33177.88839,0.00000,0.00000
684.50278,21.91899,33051.65768,0.00000,0.00000
684.70878,21.91544,32934.99947,0.00000,0.00000
684.92478,21.91146,32808.06541,0.00000,0.00000
684.99998,21.91079,32766.41369,0.00000,0.00000
685.14978,21.90906,32684.91030,0.00000,0.00000
685.38978,21.90623,32552.11115,0.00000,0.00000
685.63878,21.90257,32434.05819,0.00000,0.00000
685.89378,21.90087,32301.93853,0.00000,0.00000
685.99998,21.89956,32251.98984,0.00000,0.00000
686.17478,21.89636,32182.76501,0.00000,0.00000
686.49878,21.89212,32059.06153,0.00000,0.00000
686.93178,21.88903,31933.05731,0.00000,0.00000
686.99998,21.88951,31915.37857,0.00000,0.00000
687.73578,21.88686,31800.77076,0.00000,0.00000
687.99998,21.88650,31799.14951,0.00000,0.00000
688.99998,21.88938,31886.63721,0.00000,0.00000
689.12878,21.88966,31921.91124,0.00000,0.00000
689.46078,21.89320,32047.61744,0.00000,0.00000
689.70278,21.89564,32166.20684,0.00000,0.00000
689.93378,21.90052,32302.88029,0.00000,0.00000
689.99998,21.89945,32342.25512,0.00000,0.00000
690.12878,21.90234,32418.56098,0.00000,0.00000
690.30278,21.90600,32551.55087,0.00000,0.00000
690.44178,21.90816,32668.07795,0.00000,0.00000
690.59078,21.91221,32800.22144,0.00000,0.00000
690.71878,21.91507,32919.33537,0.00000,0.00000
690.84778,21.91955,33039.84404,0.00000,0.00000
690.96978,21.92302,33168.17284,0.00000,0.00000
690.99998,21.92405,33196.23470,0.00000,0.00000
691.09478,21.92550,33295.22610,0.00000,0.00000
691.21178,21.93023,33423.87676,0.00000,0.00000
691.32278,21.93529,33546.49544,0.00000,0.00000
691.43178,21.93913,33662.87947,0.00000,0.00000
691.53878,21.94164,33797.45483,0.00000,0.00000
691.65478,21.94409,33924.40081,0.00000,0.00000
691.76678,21.94942,34045.41016,0.00000,0.00000
691.88878,21.95632,34176.17083,0.00000,0.00000
691.99998,21.96111,34271.32368,0.00000,0.00000
692.02978,21.96172,34298.81334,0.00000,0.00000
692.19078,21.96932,34417.92727,0.00000,0.00000
692.39078,21.98049,34542.09566,0.00000,0.00000
692.68378,21.99609,34673.95306,0.00000,0.00000
692.99998,22.01492,34750.86689,0.00000,0.00000
693.23578,22.03246,34784.87730,0.00000,0.00000
693.99998,22.08760,34842.56268,0.00000,0.00000
694.99998,22.17357,34868.93177,0.00000,0.00000
695.99998,22.26539,34877.82478,0.00000,0.00000
696.99998,22.35670,34876.28698,0.00000,0.00000
697.99998,22.44867,34851.95637,0.00000,0.00000
698.99998,22.53290,34835.88696,0.00000,0.00000
699.99998,22.60827,34786.16476,0.00000,0.00000
700.99998,22.66631,34717.59558,0.00000,0.00000
701.30978,22.68179,34677.39820,0.00000,0.00000
701.99998,22.71049,34599.11346,0.00000,0.00000
702.35978,22.71790,34553.53975,0.00000,0.00000
702.95178,22.72993,34434.13973,0.00000,0.00000
702.99998,22.73281,34410.63166,0.00000,0.00000
703.36978,22.73469,34308.48122,0.00000,0.00000
703.74678,22.73384,34180.99880,0.00000,0.00000
703.99998,22.73510,34081.90012,0.00000,0.00000
704.11078,22.73575,34054.56543,0.00000,0.00000
704.41978,22.73293,33936.95354,0.00000,0.00000
704.67678,22.73220,33809.10158,0.00000,0.00000
704.90678,22.72984,33675.47989,0.00000,0.00000
704.99998,22.72779,33618.71243,0.00000,0.00000
705.12078,22.72632,33550.91810,0.00000,0.00000
705.32178,22.72370,33427.16694,0.00000,0.00000
705.50478,22.72193,33307.09934,0.00000,0.00000
705.69778,22.71677,33180.43947,0.00000,0.00000
705.85878,22.71285,33052.44446,0.00000,0.00000
705.99998,22.71094,32935.21404,0.00000,0.00000
706.01478,22.71149,32926.69058,0.00000,0.00000
706.17478,22.70900,32809.46016,0.00000,0.00000
706.33378,22.70419,32674.90864,0.00000,0.00000
706.49578,22.70342,32547.53351,0.00000,0.00000
706.66978,22.69989,32426.73874,0.00000,0.00000
706.84578,22.69344,32303.53594,0.00000,0.00000
706.99998,22.69195,32201.43318,0.00000,0.00000
707.02378,22.69190,32181.69212,0.00000,0.00000
707.21578,22.69055,32051.81360,0.00000,0.00000
707.40578,22.68508,31933.79641,0.00000,0.00000
707.62978,22.68136,31801.05686,0.00000,0.00000
707.89178,22.67836,31678.95079,0.00000,0.00000
707.99998,22.67613,31624.01915,0.00000,0.00000
708.17878,22.67546,31555.47380,0.00000,0.00000
708.54278,22.67140,31433.96378,0.00000,0.00000
708.99998,22.66923,31345.53432,0.00000,0.00000
709.99998,22.66933,31356.69231,0.00000,0.00000
710.86478,22.67619,31545.68672,0.00000,0.00000
710.99998,22.67592,31595.92152,0.00000,0.00000
711.14978,22.68009,31681.48994,0.00000,0.00000
711.34578,22.68099,31796.37194,0.00000,0.00000
